outlet_id,category,outlet_name,dealer_name,outlet_type,state,city,locality,street_address,pincode,country,latitude,longitude,telephone,email,contact_person,opening_hours,payment_modes,amenities,rating_value,rating_count,page_url,map_url
237855,Retail_Fuel,IndianOil,ENasservanji And Company Daman,GasStation,Daman & Diu,Daman,Khariwad,"Ground Floor, Main Road",396210,India,20.417235214209,72.839065075627,+919825148344,enasservanjiandco@gmail.com,Aspi E Damania,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.8,184,https://locator.iocl.com/indianoil-enasservanji-and-company-daman-petrol-pump-khariwad-daman-237855/Home,https://locator.iocl.com/indianoil-enasservanji-and-company-daman-petrol-pump-khariwad-daman-237855/Map
239318,Retail_Fuel,IndianOil,Coco Khanvel,GasStation,Dadra And Nagar Haveli,Silvassa,Amboli,"Survey No 106/p Village, Khutli Khanvel",396230,India,20.1288,73.079,+917567186978,sunil7git@gmail.com,Sunil Patel,Monday: 12:00 AM-11:59 PM; Tuesday: 12:00 AM-11:59 PM; Wednesday: 12:00 AM-11:59 PM; Thursday: 12:00 AM-11:59 PM; Friday: 12:00 AM-11:59 PM; Saturday: 12:00 AM-11:59 PM; Sunday: 12:00 AM-11:59 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.9,65,https://locator.iocl.com/indianoil-coco-khanvel-petrol-pump-amboli-silvassa-239318/Home,https://locator.iocl.com/indianoil-coco-khanvel-petrol-pump-amboli-silvassa-239318/Map
238455,Retail_Fuel,IndianOil,M/S Sai Shyam Petroleum,GasStation,Daman & Diu,Daman,Bhimpore,"Survey No 318/2D &amp; 318/2, Kachigam Somnath Road, Moti",396210,India,20.3923,72.8796,+919824194057,saishyampetro@gmail.com,Shri Narendra Baghubhai Patel Narendra,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.4,56,https://locator.iocl.com/indianoil-m-s-sai-shyam-petroleum-petrol-pump-bhimpore-daman-238455/Home,https://locator.iocl.com/indianoil-m-s-sai-shyam-petroleum-petrol-pump-bhimpore-daman-238455/Map
277414,Retail_Fuel,IndianOil,Vivekananda Petroleum,GasStation,Daman & Diu,Daman,Moti Daman,"Rs No 33/333/4, Bamanpuja Road, Pardi",396220,India,20.375992,72.849081,+919575101422,vivekanand_petroleum@yahoo.in,Manager,Monday: 12:00 AM-11:59 PM; Tuesday: 12:00 AM-11:59 PM; Wednesday: 12:00 AM-11:59 PM; Thursday: 12:00 AM-11:59 PM; Friday: 12:00 AM-11:59 PM; Saturday: 12:00 AM-11:59 PM; Sunday: 12:00 AM-11:59 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,5,1,https://locator.iocl.com/indianoil-vivekananda-petroleum-petrol-pump-moti-daman-daman-277414/Home,https://locator.iocl.com/indianoil-vivekananda-petroleum-petrol-pump-moti-daman-daman-277414/Map
239207,Retail_Fuel,IndianOil,Maruti Petroleum,GasStation,Daman & Diu,Daman,Bhimpore,"Survey No 134, Pataliya Main Road, Kadaiya",396210,India,20.446311,72.855091,+919825804096,saisilvasa@gmail.com,Gitaben Mahyavanshi Gitaben -Mukesh Ramgarhia,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4,55,https://locator.iocl.com/indianoil-maruti-petroleum-petrol-pump-bhimpore-daman-239207/Home,https://locator.iocl.com/indianoil-maruti-petroleum-petrol-pump-bhimpore-daman-239207/Map
238454,Retail_Fuel,IndianOil,Shree Somnath Petroleum,GasStation,Daman & Diu,Daman,Bhimpore,"Rs No 608 &amp; 609/1, Dabhel",396210,India,20.4009,72.888,+919824130830,shreesomnathpetroleum_daman@yahoo.in,Chhotubhai Patel Chhotubhai,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.9,18,https://locator.iocl.com/indianoil-shree-somnath-petroleum-petrol-pump-bhimpore-daman-238454/Home,https://locator.iocl.com/indianoil-shree-somnath-petroleum-petrol-pump-bhimpore-daman-238454/Map
239328,Retail_Fuel,IndianOil,Coco Kherdi,GasStation,Dadra And Nagar Haveli,Silvassa,Amboli,"Ground Floor, Kherdi",396230,India,20.109201,73.028301,+919898053021,chauhanj71@gmail.com,Shri Bharatsinh Chauhan,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.6,55,https://locator.iocl.com/indianoil-coco-kherdi-petrol-pump-amboli-silvassa-239328/Home,https://locator.iocl.com/indianoil-coco-kherdi-petrol-pump-amboli-silvassa-239328/Map
238771,Retail_Fuel,IndianOil,Dahyabhai C Petroleum,GasStation,Daman & Diu,Daman,Bhimpore,"Ground Floor, Patiala Rd, Bhimpore, Nani Daman",396210,India,20.4559,72.8755,+919924108494,dcpetroleum459@gmail.com,Jaymatiben Dilipbhai Patel Jaymatiben,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.9,183,https://locator.iocl.com/indianoil-dahyabhai-c-petroleum-petrol-pump-bhimpore-daman-238771/Home,https://locator.iocl.com/indianoil-dahyabhai-c-petroleum-petrol-pump-bhimpore-daman-238771/Map
239270,Retail_Fuel,IndianOil,Vishnu Traders,GasStation,Daman & Diu,Daman,Bhimpore,"Rs No 608/1, Khariwado, Dhunetha Nani",396210,India,20.4177,72.8451,+918511355111,vishnutraders2015@gmail.com,Rajesh M Joshi,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.8,112,https://locator.iocl.com/indianoil-vishnu-traders-petrol-pump-bhimpore-daman-239270/Home,https://locator.iocl.com/indianoil-vishnu-traders-petrol-pump-bhimpore-daman-239270/Map
518699,Retail_Fuel,IndianOil,Coco Moti Daman,GasStation,Daman & Diu,Daman,Pardi,"33/333/4 Bamanpuja Ro, Thana Pardi Moti Daman",396210,India,20.3761324,72.849271,+919892602229,Enasservanjiandco@Gmail.Com,Manager,Monday: 12:00 AM-11:59 PM; Tuesday: 12:00 AM-11:59 PM; Wednesday: 12:00 AM-11:59 PM; Thursday: 12:00 AM-11:59 PM; Friday: 12:00 AM-11:59 PM; Saturday: 12:00 AM-11:59 PM; Sunday: 12:00 AM-11:59 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,,,https://locator.iocl.com/indianoil-coco-moti-daman-petrol-pump-pardi-daman-518699/Home,https://locator.iocl.com/indianoil-coco-moti-daman-petrol-pump-pardi-daman-518699/Map
238456,Retail_Fuel,IndianOil,Shree Gayatri Petroleum,GasStation,Daman & Diu,Daman,Bhimpore,"Block No 67/2, Dabhel",396210,India,20.416444646673,72.875370624513,+919825146571,shreegayatritraders.daman@gmail.com,Chetan Chhotubhai,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Toilet",4.4,9,https://locator.iocl.com/indianoil-shree-gayatri-petroleum-petrol-pump-bhimpore-daman-238456/Home,https://locator.iocl.com/indianoil-shree-gayatri-petroleum-petrol-pump-bhimpore-daman-238456/Map
277539,Retail_Fuel,IndianOil,Shah Auto - Silvassa,GasStation,Dadra And Nagar Haveli,Silvassa,Silvassa,Lock No 12006/7/8/9/10,396230,India,20.270000,73.004200,+919425152483,sakib_kadri@yahoo.com,Manager,Monday: 12:00 AM-11:59 PM; Tuesday: 12:00 AM-11:59 PM; Wednesday: 12:00 AM-11:59 PM; Thursday: 12:00 AM-11:59 PM; Friday: 12:00 AM-11:59 PM; Saturday: 12:00 AM-11:59 PM; Sunday: 12:00 AM-11:59 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,4.3,7,https://locator.iocl.com/indianoil-shah-auto-silvassa-petrol-pump-silvassa-silvassa-277539/Home,https://locator.iocl.com/indianoil-shah-auto-silvassa-petrol-pump-silvassa-silvassa-277539/Map
295249,Retail_Fuel,IndianOil,Baba Garia Petroleum Agency,GasStation,Tripura,Sepahijhala,Takarjala,"Ground Floor, Falguna Para, Jampuijala",799011,India,23.697874,91.456944,+917638921562,sunantajamatia2@gmail.com,Manager,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,4.5,2,https://locator.iocl.com/indianoil-baba-garia-petroleum-agency-petrol-pump-takarjala-sepahijhala-295249/Home,https://locator.iocl.com/indianoil-baba-garia-petroleum-agency-petrol-pump-takarjala-sepahijhala-295249/Map
239271,Retail_Fuel,IndianOil,Amit Petroleum,GasStation,Dadra And Nagar Haveli,Silvassa,Amboli,"Survey No 10/1, Khadoli",396230,India,20.1535,73.0265,+919825804096,balajipaper@gmail.com,Upendra Rameshbhai,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.2,36,https://locator.iocl.com/indianoil-amit-petroleum-petrol-pump-amboli-silvassa-239271/Home,https://locator.iocl.com/indianoil-amit-petroleum-petrol-pump-amboli-silvassa-239271/Map
237994,Retail_Fuel,IndianOil,Sunyamastak Petroleum Agency,GasStation,Tripura,North Tripura,Dalugaon,Ground Floor,799280,India,24.270362,92.012748,+919366974776,sunyamastakpetroleumagency@gmail.com,Prasenjit Singha,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Toilet",4.6,5,https://locator.iocl.com/indianoil-sunyamastak-petroleum-agency-petrol-pump-dalugaon-north-tripura-237994/Home,https://locator.iocl.com/indianoil-sunyamastak-petroleum-agency-petrol-pump-dalugaon-north-tripura-237994/Map
239158,Retail_Fuel,IndianOil,Manisha Petroleum,GasStation,Dadra And Nagar Haveli,Silvassa,Amboli,"Ground Floor, Morkhal",396230,India,20.3347,73.0917,+919510473433,sunil7git@gmail.com,Kum Hemlataben Navinbhai Patel Hemlata,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4,103,https://locator.iocl.com/indianoil-manisha-petroleum-petrol-pump-amboli-silvassa-239158/Home,https://locator.iocl.com/indianoil-manisha-petroleum-petrol-pump-amboli-silvassa-239158/Map
239269,Retail_Fuel,IndianOil,Smit Petroleum,GasStation,Daman & Diu,Daman,Bhimpore,"Ground Floor, katheria Airport Road",396210,India,20.4246,72.841600000,+919924520004,smitpetro13@gmail.com,Padmaben G,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.8,96,https://locator.iocl.com/indianoil-smit-petroleum-petrol-pump-bhimpore-daman-239269/Home,https://locator.iocl.com/indianoil-smit-petroleum-petrol-pump-bhimpore-daman-239269/Map
518633,Retail_Fuel,IndianOil,Raichand &amp; Son&#039;S Petroleum,GasStation,Daman & Diu,Daman,Dholar,"Sur 100 1100 2100 2a, Dholar Coastal Highway",396210,India,20.391453,72.833611,+919924440009,Milanraichandpatel@Gmail.Com,Manager,Monday: 12:00 AM-11:59 PM; Tuesday: 12:00 AM-11:59 PM; Wednesday: 12:00 AM-11:59 PM; Thursday: 12:00 AM-11:59 PM; Friday: 12:00 AM-11:59 PM; Saturday: 12:00 AM-11:59 PM; Sunday: 12:00 AM-11:59 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,4.8,4,https://locator.iocl.com/indianoil-raichand-son-s-petroleum-petrol-pump-dholar-daman-518633/Home,https://locator.iocl.com/indianoil-raichand-son-s-petroleum-petrol-pump-dholar-daman-518633/Map
295250,Retail_Fuel,IndianOil,Humkuk Petroleum,GasStation,Tripura,Sepahijhala,Takarjala,"Ground Floor, Ttaadc",799011,India,23.711076,91.421577,+917005389578,itcellttaadc@gmail.com,Manager,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,5,13,https://locator.iocl.com/indianoil-humkuk-petroleum-petrol-pump-takarjala-sepahijhala-295250/Home,https://locator.iocl.com/indianoil-humkuk-petroleum-petrol-pump-takarjala-sepahijhala-295250/Map
239159,Retail_Fuel,IndianOil,Krishna Petroleum,GasStation,Dadra And Nagar Haveli,Silvassa,Amboli,"RS No 47/2/1, Dadra Silvassa Waghdhra Road",396230,India,20.3174,72.9644,+919824700031,krishnapetroleum31@gmail.com,Shri Hemrajsinh K Rathod Shri Hemrajsinh K Rathod,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.1,205,https://locator.iocl.com/indianoil-krishna-petroleum-petrol-pump-amboli-silvassa-239159/Home,https://locator.iocl.com/indianoil-krishna-petroleum-petrol-pump-amboli-silvassa-239159/Map
237992,Retail_Fuel,IndianOil,Kailashahar Petroleum Agency,GasStation,Tripura,North Tripura,Vidya Nagar,"Ground Floor, Kailashahar",799277,India,24.309847,92.014669,+919436465529,mithun20debnath@gmail.com,Gurupada Das,Monday: 06:00 AM-09:00 PM; Tuesday: 06:00 AM-09:00 PM; Wednesday: 06:00 AM-09:00 PM; Thursday: 06:00 AM-09:00 PM; Friday: 06:00 AM-09:00 PM; Saturday: 06:00 AM-09:00 PM; Sunday: 06:00 AM-09:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.6,228,https://locator.iocl.com/indianoil-kailashahar-petroleum-agency-petrol-pump-vidya-nagar-north-tripura-237992/Home,https://locator.iocl.com/indianoil-kailashahar-petroleum-agency-petrol-pump-vidya-nagar-north-tripura-237992/Map
238047,Retail_Fuel,IndianOil,Sarala Stores Dharmanagar,GasStation,Tripura,North Tripura,Bagbassa,"Ground Floor, Rajbari, Dharmanagar",799253,India,24.373843000,92.169093000,+919436132195,sahaaldrin@gmail.com,Babul Saha,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.2,309,https://locator.iocl.com/indianoil-sarala-stores-dharmanagar-petrol-pump-bagbassa-north-tripura-238047/Home,https://locator.iocl.com/indianoil-sarala-stores-dharmanagar-petrol-pump-bagbassa-north-tripura-238047/Map
238316,Retail_Fuel,IndianOil,Gobinda Petroleum Agency,GasStation,Tripura,Unakoti,Dhanicherra,"Ground Floor, Pecharthal",799263,India,24.200057000,92.111937000,+919436771883,gobindapetroleum@gmail.com,Biswajit Bhattacharya,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.2,84,https://locator.iocl.com/indianoil-gobinda-petroleum-agency-petrol-pump-dhanicherra-unakoti-238316/Home,https://locator.iocl.com/indianoil-gobinda-petroleum-agency-petrol-pump-dhanicherra-unakoti-238316/Map
238122,Retail_Fuel,IndianOil,Sanjeevani Filling Station,GasStation,Tripura,North Tripura,Sayedabari,"Ground Floor, West Karamcherra, Dhalai",799264,India,24.032716000,92.015059000,+916009380300,sanjeevanifilling@gmail.com,Master Tridev Dey,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.8,103,https://locator.iocl.com/indianoil-sanjeevani-filling-station-petrol-pump-sayedabari-north-tripura-238122/Home,https://locator.iocl.com/indianoil-sanjeevani-filling-station-petrol-pump-sayedabari-north-tripura-238122/Map
238124,Retail_Fuel,IndianOil,Ramthakur Petroleum Agency,GasStation,Tripura,North Tripura,Sayedabari,"Ground Floor, Kumarghat, Ratiabari, Pabiacherra",799264,India,24.149730999999,92.029944999999,+918787658785,ramthakurpa07@rediffmail.com,Smti Siuli Nag,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.5,48,https://locator.iocl.com/indianoil-ramthakur-petroleum-agency-petrol-pump-sayedabari-north-tripura-238124/Home,https://locator.iocl.com/indianoil-ramthakur-petroleum-agency-petrol-pump-sayedabari-north-tripura-238124/Map
237896,Retail_Fuel,IndianOil,Biswakarma Petroleum Agencyksk,GasStation,Tripura,North Tripura,Damcherra,Ground Floor,799256,India,24.23724,92.28551,+917005638603,biswakarmapetroleum@gmail.com,Manager,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.4,90,https://locator.iocl.com/indianoil-biswakarma-petroleum-agencyksk-petrol-pump-damcherra-north-tripura-237896/Home,https://locator.iocl.com/indianoil-biswakarma-petroleum-agencyksk-petrol-pump-damcherra-north-tripura-237896/Map
238320,Retail_Fuel,IndianOil,Anwesha Petroleum Agency,GasStation,Tripura,North Tripura,Kanchanpur,"Ground Floor, Ujjanmachmara",799270,India,24.112404000,92.200008000,+919862208595,anweshapetrolpump@gmail.com,Manager,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.8,74,https://locator.iocl.com/indianoil-anwesha-petroleum-agency-petrol-pump-kanchanpur-north-tripura-238320/Home,https://locator.iocl.com/indianoil-anwesha-petroleum-agency-petrol-pump-kanchanpur-north-tripura-238320/Map
238736,Retail_Fuel,IndianOil,Trust Petroleum Agency,GasStation,Tripura,North Tripura,Kanchanpur,"Ground Floor, Dasda Bazar, Satnala Bazar",799270,India,23.980712,92.199449,+919862396234,subhaskcp123@gmail.com,Subhas Nath Subhas,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Toilet",4.7,42,https://locator.iocl.com/indianoil-trust-petroleum-agency-petrol-pump-kanchanpur-north-tripura-238736/Home,https://locator.iocl.com/indianoil-trust-petroleum-agency-petrol-pump-kanchanpur-north-tripura-238736/Map
238426,Retail_Fuel,IndianOil,Maa Manisha Petrol Pump,GasStation,Tripura,North Tripura,Fatikcherra,"Ground Floor, Fatikroy",799290,India,24.175586000,92.019839000,+916033137369,manishapetroleum7@gmail.com,Samar Deb Samar,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.2,35,https://locator.iocl.com/indianoil-maa-manisha-petrol-pump-petrol-pump-fatikcherra-north-tripura-238426/Home,https://locator.iocl.com/indianoil-maa-manisha-petrol-pump-petrol-pump-fatikcherra-north-tripura-238426/Map
238427,Retail_Fuel,IndianOil,Jogesh Petroleum Agency,GasStation,Tripura,North Tripura,Jalabazar,"Ground Floor, NH 44, Panisagar",799260,India,24.285472000,92.157496000,+919862246831,jogeshpetroleum@gmail.com,Sri Sanjib Debbarma,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.9,74,https://locator.iocl.com/indianoil-jogesh-petroleum-agency-petrol-pump-jalabazar-north-tripura-238427/Home,https://locator.iocl.com/indianoil-jogesh-petroleum-agency-petrol-pump-jalabazar-north-tripura-238427/Map
